0.507295696434175,0.725909243658219,0.793313565392239,0.353658770695796,0.716104881669742,0.470661760581299,0.323867993129825,0.300820908931916,0.089612487194591,0.616107281591512
0.635701058073473,0.260513595813852,0.932062335993362,0.445487930708348,0.221020291729449,0.21961499112085,0.703670122443192,0.698919249115631,0.864631994193772,0.325200675502162
0.382031304677976,0.87413160476952,0.964060847799463,0.654044066786272,0.095598499916309,0.07306379270317,0.43824267229132,0.35970704102044,0.557137175867917,0.456196345193432
0.00992040689596,0.702325542782413,0.352817450948599,0.031774567937454,0.104044868889632,0.470920102146752,0.4853155476054,0.463490039813492,0.522331578784242,0.204299050355751
0.956300310241012,0.569930131971536,0.219829429419627,0.833467499923591,0.881422191714468,0.952142106553388,0.733726228843365,0.625984852749067,0.582192478908514,0.895293816134028
0.023566800996445,0.449270161328923,0.420562717707733,0.282580950952846,0.848833167572686,0.547064750477523,0.746676790745659,0.447211217151215,0.205300147711188,0.104927865589697
0.639637395407581,0.471592512888146,0.46934332003729,0.83377526086847,0.100677861108729,0.202609592926866,0.258371048168033,0.490998969399742,0.955046066722436,0.193441903322745
0.017158830569322,0.607602009488562,0.412033051157853,0.217466004972054,0.181586319243202,0.557158920118573,0.349794943260443,0.737348990573098,0.477980920282053,0.9685952676622
0.508050320155589,0.691761890195856,0.26171580403823,0.766129594487362,0.466555363672182,0.972464026459428,0.376432360860394,0.387777598136144,0.085139786598221,0.263417656546616
0.492766556023573,0.833721233321691,0.514304724864348,0.352515794732202,0.611807927907913,0.286868199263215,0.245749927540955,0.442156814590352,0.703494531426765,0.91433554669922
