0.860790707824041,0.228366400584867,0.877329864682327,0.849684116969864,0.453786720136434,0.644340122913197,0.628678735254575,0.754062016337097,0.436293437663277,0.902173259393579
0.141080390519411,0.037473231379625,0.728503786783393,0.723271816476789,0.241617343153393,0.485485555513465,0.830744882723908,0.332247405830952,0.445292865024011,0.034148163354693
0.712013446536108,0.15388459100267,0.201439235032368,0.188959704552876,0.556749316110985,0.995621415677453,0.437255399559682,0.94994485111642,0.960734749441319,0.367449649323436
0.270955970180534,0.863182971017871,0.148715448816188,0.147644902824903,0.800094654574661,0.654696511567002,0.660810793599253,0.161255699636124,0.489538093147427,0.101518607651364
0.86119473185854,0.965952665391313,0.618100527284864,0.493886593757697,0.014923472823054,0.788393124170032,0.319713500678964,0.426860358946822,0.296610772877723,0.066123573950041
0.555375068320017,0.488488937716391,0.054058707303447,0.694749293761331,0.980171006240946,0.976605760577368,0.366092785412295,0.230167917442409,0.491358865369451,0.37474497086332
0.484219762409395,0.586745094352277,0.83332674257417,0.011351173844321,0.804832485681916,0.252012526873535,0.637735615948755,0.076333041442262,0.431442273469186,0.59691750865091
0.539586114575559,0.034004992652816,0.224043135544412,0.57773738935903,0.048885751621153,0.196363742872974,0.155856645279304,0.638850859081543,0.055996023831877,0.138196584039701
0.597266734001965,0.950185442040628,0.411092759167852,0.668633618232899,0.311983267253166,0.163316014862246,0.677121072764863,0.998948883395701,0.723084822113568,0.798028743673106
0.555816173388417,0.600369607732745,0.162117934132084,0.922356643001086,0.078136675165455,0.099390215678282,0.641764284545678,0.272125528390398,0.701252117700788,0.387217759198111
